model_name,steady_S,steady_Q,steady_L,steady_B
0_11_5_2_2,0.0,0.0,0.0,1.0
0_11_5_2_3,0.0,0.0,0.0,1.0
0_11_5_3_0,0.0,0.0,0.0,1.0
0_11_5_3_1,0.0,0.0,0.0,1.0
0_11_5_3_2,0.0,0.0,0.0,1.0
0_11_5_3_3,0.0,0.0,0.0,1.0
0_11_6_0_0,0.0,0.0,1.0,0.0
0_11_6_0_1,0.020116133824077398,0.031829170401804094,0.00044171929347410274,0.9476129764806444
0_11_6_0_2,0.020183990730364566,0.009400497658428408,0.00014923055503678146,0.9702662810561703
0_11_6_0_3,0.0,0.0,0.0,1.0
0_11_6_1_0,0.002491798531432735,0.0013183068338668562,0.0003091475607756178,0.9958807470739248
0_11_6_1_1,0.0,0.0,0.0,1.0
0_11_6_1_2,0.0,0.0,0.0,1.0
0_11_6_1_3,0.0,0.0,0.0,1.0
0_11_6_2_0,0.0008947696920545615,0.0006881942566666943,3.855689176731509e-05,0.9983784791595114
0_11_6_2_1,0.003588452395570067,0.00241381350847268,0.0007485179070888266,0.9932492161888685
0_11_6_2_2,0.0,0.0,0.0,1.0
0_11_6_2_3,0.0,0.0,0.0,1.0
0_11_6_3_0,0.003933676258059,0.0034792891423486294,0.0005500528834425557,0.9920369817161498
0_11_6_3_1,0.0,0.0,0.0,1.0
0_11_6_3_2,0.0,0.0,0.0,1.0
0_11_6_3_3,0.0,0.0,0.0,1.0
0_11_7_0_0,0.1975619422825158,0.12700001243988274,0.0008388210214712406,0.6745992242561303
0_11_7_0_1,0.07595468201070601,0.07280583888828514,0.008150022177327928,0.8430894569236809
0_11_7_0_2,0.0724510916108209,0.05851117493791438,0.012866124947405607,0.8561716085038592
0_11_7_0_3,0.035290926325481156,0.05562587453666044,9.339684227263675e-05,0.9089898022955858
0_11_7_1_0,0.0027453300330822395,0.0025085452175595603,0.0006995473111564308,0.9940465774382018
0_11_7_1_1,0.0,0.0,0.0,1.0
0_11_7_1_2,0.0,0.0,0.0,1.0
0_11_7_1_3,0.0,0.0,0.0,1.0
0_11_7_2_0,0.005196970605723146,0.009881743164855562,0.0007446236286730232,0.9841766626007483
0_11_7_2_1,0.0037458045518867764,0.006232641621270076,0.0016491036019019578,0.9883724502249412
0_11_7_2_2,0.003392351149362022,0.004136295930144043,0.0010602420789210326,0.9914111108415729
0_11_7_2_3,0.002992360727527664,0.00620098030693748,0.00036836542896403205,0.9904382935365709
0_11_7_3_0,0.03716828257573041,0.06098197718792643,0.009695186642740033,0.8921545535936032
0_11_7_3_1,0.029770160623702174,0.04129703529867811,0.011638411044825107,0.9172943930327946
0_11_7_3_2,0.011940572755975353,0.008473763034632053,0.0010200370373428542,0.9785656271720498
0_11_7_3_3,0.0,0.0,0.0,1.0
0_11_8_0_0,0.004003677514353791,0.027957286655653477,0.7696032474283147,0.19843578840167803
0_11_8_0_1,0.0,0.20596130624150233,0.5944098318721018,0.19962886188639584
0_11_8_0_2,0.001326361472963428,0.13805658250886235,0.7315209002153116,0.1290961558028627
0_11_8_0_3,0.004996107875276361,0.1301051272471993,0.7686238409729316,0.09627492390459282
0_11_8_1_0,0.013910253834679876,0.13800046188846746,0.7178245313926823,0.13026475288417036
0_11_8_1_1,0.020672290287559986,0.12639936170420837,0.5757175351742385,0.27721081283399324
0_11_8_1_2,0.00994495522212896,0.11254792009971801,0.7182482134461533,0.15925891123199976
0_11_8_1_3,0.004641910785425666,0.10082140468690638,0.662794854049805,0.23174183047786306
0_11_8_2_0,0.00858265600239823,0.12269820367365845,0.6474369095718943,0.2212822307520491
0_11_8_2_1,0.029510062174926875,0.17895400604696488,0.6454012745793506,0.14613465719875776
0_11_8_2_2,0.01981310744369222,0.15653295459183955,0.6339111728064815,0.18974276515798694
0_11_8_2_3,0.005801429158491446,0.08957256692269112,0.7028649587138128,0.20176104520500462
0_11_8_3_0,0.00946966505604547,0.07786852469643867,0.7663464006494135,0.14631540959810246
0_11_8_3_1,0.0024917226784533265,0.12397777003837944,0.5514876317497782,0.32204287553338906
0_11_8_3_2,0.006728147853448968,0.08694645727596036,0.706415153003583,0.19991024186700773
0_11_8_3_3,0.010881051875642414,0.12825348403993722,0.722751407130142,0.13811405695427845
0_11_9_0_0,0.0,0.0,0.0,1.0
0_11_9_0_1,0.0,0.17717897904560628,0.6221061528783954,0.20071486807599834
0_11_9_0_2,1.0,0.0,0.0,0.0
0_11_9_0_3,0.0013144673520355632,0.03963889117016544,0.915600919427898,0.043445722049900964
0_11_9_1_0,0.0015548604055539669,0.07563710611111621,0.803103771670047,0.11970426181328282
0_11_9_1_1,0.0031426815094497923,0.09986246527212443,0.767966046900686,0.12902880631773983
0_11_9_1_2,0.006766354052970741,0.10693595197896433,0.785755294407354,0.10054239956071087
0_11_9_1_3,0.0028575288563246802,0.11631812145108014,0.6880493035984786,0.1927750460941166
0_11_9_2_0,0.00021183875628459807,0.11012963078884491,0.7592066922945373,0.1304518381603333
0_11_9_2_1,0.0026874006428931558,0.11870778419799802,0.7650350391051118,0.11356977605399705
0_11_9_2_2,0.007618074008686638,0.15425489594606692,0.7591427495040645,0.07898428054118205
0_11_9_2_3,0.007140166396487351,0.13068141016397394,0.7253406866371426,0.13683773680239605
0_11_9_3_0,0.0033520879776539197,0.05596472083762455,0.7958503067037169,0.14483288448100465
0_11_9_3_1,0.0036795018057394447,0.13247547804643753,0.7234808551194711,0.14036416502835192
0_11_9_3_2,0.006134379969707722,0.12096099598706665,0.7429095882050375,0.1299950358381882
0_11_9_3_3,0.0070544493807804705,0.12399508971202662,0.7882752143414736,0.08067524656571916
0_12_0_0_0,0.0,0.0,0.0,1.0
0_12_0_0_1,0.0001846202472356262,0.0,0.0,0.9998153797527645
0_12_0_0_2,0.0,0.0,0.0,1.0
0_12_0_0_3,0.0,0.0,0.0,1.0
0_12_0_1_0,0.0,0.0,0.0,1.0
0_12_0_1_1,0.0,0.0,0.0,1.0
0_12_0_1_2,0.0,0.0,0.0,1.0
0_12_0_1_3,0.0,0.0,0.0,1.0
0_12_0_2_0,0.0,0.0,0.0,1.0
0_12_0_2_1,0.0,0.0,0.0,1.0
0_12_0_2_2,0.0,0.0,0.0,1.0
0_12_0_2_3,0.0,0.0,0.0,1.0
0_12_0_3_0,0.0,0.0,0.0,1.0
0_12_0_3_1,0.0,0.0,0.0,1.0
0_12_0_3_2,0.0,0.0,0.0,1.0
0_12_0_3_3,0.0,0.0,0.0,1.0
0_12_10_0_0,0.0,0.0,0.0,1.0
0_12_10_0_1,1.0,0.0,0.0,0.0
0_12_10_0_2,1.0,0.0,0.0,0.0
0_12_10_0_3,0.0,0.0890348597433376,0.8884688768867945,0.02249626336986786
0_12_10_1_0,0.0,0.09318988229297467,0.8053812874992894,0.10142883020773598
0_12_10_1_1,0.0018479469480909773,0.10963483933888007,0.8296326504674777,0.05888456324555131
0_12_10_1_2,0.0018897570085067122,0.10789050541216327,0.788722833460781,0.10149690411854906
0_12_10_1_3,0.0025405492493260156,0.14543921699411866,0.7407709151787446,0.11124931857781073
0_12_10_2_0,0.0008939921690598704,0.12261338707444268,0.778934257195044,0.09755836356145343
0_12_10_2_1,0.0009800213572897344,0.13134040103578096,0.7844313410666746,0.0832482365402548
0_12_10_2_2,0.0023615051858703515,0.16467960603093604,0.7620247767417357,0.07093411204145789
0_12_10_2_3,0.004554932166125828,0.16093629340137097,0.7711476145956263,0.0633611598368769
0_12_10_3_0,0.0018531478269227955,0.06558839480320901,0.8440539346205935,0.08850452274927477
0_12_10_3_1,0.0054865950506492135,0.15436585620521664,0.7791753937745699,0.06097215496956437
0_12_10_3_2,0.002881910951592338,0.13196211049879567,0.778059330953367,0.08709664759624487
0_12_10_3_3,0.004063206771831042,0.1322057665433874,0.8116250741215302,0.05210595256325128
0_12_1_0_0,0.0,0.0,0.0,1.0
0_12_1_0_1,0.0,0.0,0.0,1.0
0_12_1_0_2,0.00033512394219993043,0.0005397456559099568,1.302936638920186e-05,0.999112101035501
0_12_1_0_3,0.0,0.0,0.0,1.0
0_12_1_1_0,0.0,0.0,0.0,1.0
0_12_1_1_1,0.0,0.0,0.0,1.0
0_12_1_1_2,0.0,0.0,0.0,1.0
0_12_1_1_3,0.0,0.0,0.0,1.0
0_12_1_2_0,0.0,0.0,0.0,1.0
0_12_1_2_1,0.0,0.0,0.0,1.0
0_12_1_2_2,0.0,0.0,0.0,1.0
0_12_1_2_3,0.0,0.0,0.0,1.0
0_12_1_3_0,0.0,0.0,0.0,1.0
0_12_1_3_1,0.0,0.0,0.0,1.0
0_12_1_3_2,0.0,0.0,0.0,1.0
0_12_1_3_3,0.0,0.0,0.0,1.0
0_12_2_0_0,0.0,0.0,0.0,1.0
0_12_2_0_1,0.0,0.0,0.0,1.0
0_12_2_0_2,0.0,0.0,0.0,1.0
0_12_2_0_3,0.0,0.0,0.0,1.0
0_12_2_1_0,0.0,0.0,0.0,1.0
0_12_2_1_1,0.0,0.0,0.0,1.0
0_12_2_1_2,0.0,0.0,0.0,1.0
0_12_2_1_3,0.0,0.0,0.0,1.0
0_12_2_2_0,0.0,0.0,0.0,1.0
0_12_2_2_1,0.0,0.0,0.0,1.0
0_12_2_2_2,0.0,0.0,0.0,1.0
0_12_2_2_3,0.0,0.0,0.0,1.0
0_12_2_3_0,0.0,0.0,0.0,1.0
0_12_2_3_1,0.0,0.0,0.0,1.0
0_12_2_3_2,0.0,0.0,0.0,1.0
0_12_2_3_3,0.0,0.0,0.0,1.0
0_12_3_0_0,0.0,0.0,0.0,1.0
0_12_3_0_1,0.0007224840904219916,0.00013673461280874072,5.366187476970094e-06,0.9991354151092923
0_12_3_0_2,0.0005166467278209329,0.0005503872784367391,5.3184799646224316e-05,0.9988797811940962
0_12_3_0_3,0.0,0.0,0.0,1.0
0_12_3_1_0,0.0,0.0,0.0,1.0
0_12_3_1_1,0.0,0.0,0.0,1.0
0_12_3_1_2,0.0,0.0,0.0,1.0
0_12_3_1_3,0.0,0.0,0.0,1.0
0_12_3_2_0,0.0003681614583401406,9.487712067380277e-05,2.687071979497715e-06,0.9995342743490067
0_12_3_2_1,0.0,0.0,0.0,1.0
0_12_3_2_2,0.0,0.0,0.0,1.0
0_12_3_2_3,0.0,0.0,0.0,1.0
0_12_3_3_0,0.0003100037258047852,0.0,0.0,0.9996899962741952
0_12_3_3_1,0.0,0.0,0.0,1.0
0_12_3_3_2,0.0,0.0,0.0,1.0
0_12_3_3_3,0.0,0.0,0.0,1.0
0_12_4_0_0,0.0,0.0,0.0,1.0
0_12_4_0_1,0.0,0.0,0.0,1.0
0_12_4_0_2,0.0021508673873550446,0.001393635337650527,0.00017394019249980977,0.9962815570824947
0_12_4_0_3,0.0,0.0,0.0,1.0
0_12_4_1_0,0.0,0.0,0.0,1.0
0_12_4_1_1,0.0,0.0,0.0,1.0
0_12_4_1_2,0.0,0.0,0.0,1.0
0_12_4_1_3,0.0,0.0,0.0,1.0
0_12_4_2_0,0.0,0.0,0.0,1.0
0_12_4_2_1,0.0,0.0,0.0,1.0
0_12_4_2_2,0.0,0.0,0.0,1.0
0_12_4_2_3,0.0,0.0,0.0,1.0
0_12_4_3_0,0.0,0.0,0.0,1.0
0_12_4_3_1,0.0,0.0,0.0,1.0
0_12_4_3_2,0.0,0.0,0.0,1.0
0_12_4_3_3,0.0,0.0,0.0,1.0
0_12_5_0_0,0.0,0.0,0.0,1.0
0_12_5_0_1,0.0021925399096098725,0.0,0.0,0.9978074600903901
0_12_5_0_2,0.000600749636767234,0.000759235131080873,0.0,0.9986400152321518
0_12_5_0_3,0.0,0.0,0.0,1.0
0_12_5_1_0,0.0,0.0,0.0,1.0
0_12_5_1_1,0.0,0.0,0.0,1.0
0_12_5_1_2,0.0,0.0,0.0,1.0
0_12_5_1_3,0.0,0.0,0.0,1.0
0_12_5_2_0,0.0,0.0,0.0,1.0
0_12_5_2_1,0.0,0.0,0.0,1.0
0_12_5_2_2,0.0,0.0,0.0,1.0
0_12_5_2_3,0.0,0.0,0.0,1.0
0_12_5_3_0,0.0,0.0,0.0,1.0
0_12_5_3_1,0.0,0.0,0.0,1.0
0_12_5_3_2,0.0,0.0,0.0,1.0
0_12_5_3_3,0.0,0.0,0.0,1.0
0_12_6_0_0,0.0,0.0,0.0,1.0
0_12_6_0_1,0.0,0.0,0.0,1.0
0_12_6_0_2,0.033082881868060444,0.009302015583280936,0.004215728370578085,0.9533993741780806
0_12_6_0_3,0.020802514700244443,0.0,0.0,0.9791974852997556
0_12_6_1_0,0.0031947924110111866,0.0,0.0,0.9968052075889888
0_12_6_1_1,0.000853110779334856,0.0,0.0,0.9991468892206652
0_12_6_1_2,0.0001994758968958055,0.0004124479369674317,1.6691728410082732e-05,0.9993713844377267
0_12_6_1_3,0.0,0.0,0.0,1.0
0_12_6_2_0,0.0,0.0,0.0,1.0
0_12_6_2_1,0.0,0.0,0.0,1.0
0_12_6_2_2,0.0,0.0,0.0,1.0
0_12_6_2_3,0.0,0.0,0.0,1.0
0_12_6_3_0,0.0016447753225405971,0.0,0.0,0.9983552246774594
0_12_6_3_1,0.0,0.0,0.0,1.0
0_12_6_3_2,0.0,0.0,0.0,1.0
0_12_6_3_3,0.0,0.0,0.0,1.0
0_12_7_0_0,0.19163612739613295,0.5483436569676461,0.0629124134037335,0.19710780223248764
0_12_7_0_1,0.03606479716528725,0.29295854331820537,0.04594523447744392,0.6250314250390635
0_12_7_0_2,0.10335273169892845,0.15206479398871606,0.06275594450046215,0.6818265298118934
0_12_7_0_3,0.056315191314887166,0.16256771156689584,0.03216547865541868,0.7489516184627983
0_12_7_1_0,0.051402662389701224,0.08293026139545427,0.03219220117171207,0.8334748750431324
0_12_7_1_1,0.01599362093129438,0.012630014833006725,0.004881314624534458,0.9664950496111644
0_12_7_1_2,0.0,0.0,0.0,1.0
0_12_7_1_3,0.0,0.0,0.0,1.0
0_12_7_2_0,0.0,0.0,0.0,1.0
0_12_7_2_1,0.011938195276558098,0.009024117632235956,0.0017958216093067667,0.9772418654818992
0_12_7_2_2,0.00843272470576361,0.004156649512943881,0.0008737522393171126,0.9865368735419754
0_12_7_2_3,0.0,0.0,0.0,1.0
0_12_7_3_0,0.0230610519267201,0.032602263451341776,0.009902636837272608,0.9344340477846655
0_12_7_3_1,0.020927680788842537,0.049784694029298804,0.042645487649477225,0.8866421375323814
0_12_7_3_2,0.0,0.0,0.0,1.0
0_12_7_3_3,0.0,0.0,0.0,1.0
0_12_8_0_0,0.0,0.0,0.0,1.0
0_12_8_0_1,1.0,0.0,0.0,0.0
0_12_8_0_2,1.0,0.0,0.0,0.0
0_12_8_0_3,0.0031628076775520133,0.14826071001929678,0.8125804081848209,0.03599607411833044
0_12_8_1_0,0.0031579385727817638,0.14984436620849553,0.7289806033189968,0.11801709189972581
0_12_8_1_1,0.0026701888937310137,0.0806984064946645,0.7380787826576707,0.17855262195393387
0_12_8_1_2,0.005383956257709799,0.12212890751123562,0.7315778203608417,0.14090931587021288
0_12_8_1_3,0.00486822021043386,0.12108541040474252,0.686426120263602,0.18762024912122177
0_12_8_2_0,0.010787790224251364,0.1695137287303494,0.6698231902490303,0.1498752907963689
0_12_8_2_1,0.009560421662994385,0.14649522723761227,0.7005482070581251,0.14339614404126821
0_12_8_2_2,0.010104944064449903,0.2045387523986495,0.6725655111695054,0.11279079236739527
0_12_8_2_3,0.013041065101133734,0.1778973420475041,0.7183103578527363,0.09075123499862586
0_12_8_3_0,0.01644574033505958,0.09527279459771547,0.6904418755520267,0.1978395895151982
0_12_8_3_1,0.025767513718220884,0.1667758132982079,0.6751869757747495,0.13226969720882173
0_12_8_3_2,0.018647118147718647,0.1406590678027535,0.6919127169904113,0.14878109705911652
0_12_8_3_3,0.010597708635741875,0.14265362679629026,0.7335715593715568,0.1131771051964111
0_12_9_0_0,0.0,0.0,0.0,1.0
0_12_9_0_1,1.0,0.0,0.0,0.0
0_12_9_0_2,1.0,0.0,0.0,0.0
0_12_9_0_3,0.0,0.09265488271792036,0.8850966042165888,0.022248513065490957
0_12_9_1_0,0.0011334807963215528,0.10311058581292659,0.7961111257813481,0.09964480760940375
0_12_9_1_1,0.003946669636701425,0.10498489413423734,0.8271270758088249,0.06394136042023632
0_12_9_1_2,0.005378262514649617,0.10413195660221551,0.787971218795499,0.10251856208763585
0_12_9_1_3,0.0026896771282494047,0.13677078213148997,0.7292680001418719,0.13127154059838878
0_12_9_2_0,0.0030875838109012655,0.12516829044043412,0.7775846393871579,0.09415948636150655
0_12_9_2_1,0.0012398843773497152,0.12951922535068333,0.7863784271318598,0.08286246314010716
0_12_9_2_2,0.00430462896457419,0.1628891800832173,0.7604611436138473,0.07234504733836106
0_12_9_2_3,0.004249595389006688,0.14582257133041834,0.7742329789758874,0.07569485430468767
0_12_9_3_0,0.003457864668610823,0.06557345361353553,0.8449405339033782,0.08602814781447542
0_12_9_3_1,0.003940033352735605,0.14278653311826847,0.7615113687243594,0.09176206480463642
0_12_9_3_2,0.004219746426247997,0.1230730429110656,0.7811287613133276,0.09157844934935877
0_12_9_3_3,0.003973616946935064,0.12797806680103313,0.7946372906240536,0.07341102562797817
0_13_0_0_0,0.0005694872555751614,0.000134847854856658,8.761403819252008e-07,0.9992947887491862
0_13_0_0_1,0.0,0.0,0.0,1.0
0_13_0_0_2,0.00024041356432724398,0.000501120009290686,6.133474436920017e-05,0.999197131682013
0_13_0_0_3,0.0,0.0,0.0,1.0
0_13_0_1_0,0.0,0.0,0.0,1.0
0_13_0_1_1,0.0,0.0,0.0,1.0
0_13_0_1_2,0.0,0.0,0.0,1.0
0_13_0_1_3,0.0,0.0,0.0,1.0
0_13_0_2_0,0.0,0.0,0.0,1.0
0_13_0_2_1,0.0,0.0,0.0,1.0
0_13_0_2_2,2.0831142602854947e-05,0.0,0.0,0.9999791688573971
0_13_0_2_3,0.0,0.0,0.0,1.0
0_13_0_3_0,0.0,0.0,0.0,1.0
0_13_0_3_1,0.0,0.0,0.0,1.0
0_13_0_3_2,0.0,0.0,0.0,1.0
0_13_0_3_3,0.0,0.0,0.0,1.0
0_13_10_0_0,0.5,0.0,0.0,0.5
0_13_10_0_1,0.00324523202198979,0.30449326009759886,0.5976879936563682,0.09457351422404316
0_13_10_0_2,0.0,0.0,0.0,1.0
0_13_10_0_3,0.0,0.09108415032050617,0.8874833158810964,0.021432533798397293
0_13_10_1_0,0.0,0.11510751289891168,0.8455653794296052,0.03932710767148295
0_13_10_1_1,0.0,0.11651177115370824,0.8321279025578208,0.05136032628847099
0_13_10_1_2,9.360016073732023e-05,0.10810063306114855,0.817594816480057,0.07421095029805709
0_13_10_1_3,0.0012222935107604025,0.14584253706030298,0.7887963459910993,0.06413882343783735
0_13_10_2_0,0.0,0.14037833830861257,0.808785487555234,0.05083617413615337
0_13_10_2_1,0.0,0.13820093529468255,0.7854954382530844,0.07630362645223306
0_13_10_2_2,0.0002841117482523298,0.17026025880958337,0.7755656344592164,0.053889994982947935
0_13_10_2_3,0.001038745187318299,0.1585939457499016,0.7881923034464596,0.05217500561632055
0_13_10_3_0,0.003916568442414222,0.08534868108607022,0.891786057264788,0.01894869320672751
0_13_10_3_1,0.0008326384843198946,0.15748746138286718,0.7915556919954382,0.05012420813737479
0_13_10_3_2,0.0016365186602440643,0.14102173362938694,0.7976338170935101,0.05970793061685885
0_13_10_3_3,0.0010349308397809807,0.13739917872371699,0.8215683860052204,0.039997504431281555
0_13_1_0_0,0.0,0.0,0.0,1.0
0_13_1_0_1,0.0016232714154061794,0.0,0.0,0.9983767285845938
0_13_1_0_2,0.0,0.0,0.0,1.0
0_13_1_0_3,0.0,0.0,0.0,1.0
0_13_1_1_0,0.0004074354745315489,0.0,0.0,0.9995925645254685
0_13_1_1_1,0.0,0.0,0.0,1.0
0_13_1_1_2,1.7867214356384273e-05,0.0,0.0,0.9999821327856436
0_13_1_1_3,0.0,0.0,0.0,1.0
0_13_1_2_0,9.626733287122743e-05,0.0,0.0,0.9999037326671287
0_13_1_2_1,0.0,0.0,0.0,1.0
0_13_1_2_2,0.0,0.0,0.0,1.0
0_13_1_2_3,0.0,0.0,0.0,1.0
0_13_1_3_0,0.0,0.0,0.0,1.0
0_13_1_3_1,0.0,0.0,0.0,1.0
0_13_1_3_2,0.0,0.0,0.0,1.0
0_13_1_3_3,0.0,0.0,0.0,1.0
0_13_2_0_0,0.0,0.0,0.0,1.0
0_13_2_0_1,0.0025178268548797286,0.0012645039067247803,9.045043519829627e-05,0.9961272188031972
0_13_2_0_2,0.0,0.0,0.0,1.0
0_13_2_0_3,0.0,0.0,0.0,1.0
0_13_2_1_0,0.0,0.0,0.0,1.0
0_13_2_1_1,0.0,0.0,0.0,1.0
0_13_2_1_2,0.0,0.0,0.0,1.0
0_13_2_1_3,0.0,0.0,0.0,1.0
0_13_2_2_0,0.0,0.0,0.0,1.0
0_13_2_2_1,0.0,0.0,0.0,1.0
0_13_2_2_2,0.0,0.0,0.0,1.0
0_13_2_2_3,0.0,0.0,0.0,1.0
0_13_2_3_0,0.0,0.0,0.0,1.0
0_13_2_3_1,0.0,0.0,0.0,1.0
0_13_2_3_2,0.0,0.0,0.0,1.0
0_13_2_3_3,0.0,0.0,0.0,1.0
0_13_3_0_0,0.0,0.0,0.0,1.0
0_13_3_0_1,0.0,0.0,0.0,1.0
0_13_3_0_2,0.00035894726435288933,0.0006390839363491941,4.283968354566768e-05,0.9989591291157522
0_13_3_0_3,0.0,0.0,0.0,1.0
0_13_3_1_0,0.0002792238379651673,0.0,0.0,0.9997207761620348
0_13_3_1_1,0.0,0.0,0.0,1.0
0_13_3_1_2,0.0,0.0,0.0,1.0
0_13_3_1_3,6.324264758656787e-05,0.0,0.0,0.9999367573524134
0_13_3_2_0,0.0006252626449070258,8.699495206617372e-05,8.108396897456696e-07,0.9992869315633371
0_13_3_2_1,0.0,0.0,0.0,1.0
0_13_3_2_2,0.0,0.0,0.0,1.0
0_13_3_2_3,0.0,0.0,0.0,1.0
0_13_3_3_0,0.0,0.0,0.0,1.0
0_13_3_3_1,0.0,0.0,0.0,1.0
0_13_3_3_2,0.0,0.0,0.0,1.0
0_13_3_3_3,0.0,0.0,0.0,1.0
0_13_4_0_0,0.017285461823397307,0.0,0.0,0.9827145381766027
0_13_4_0_1,0.0,0.0,0.0,1.0
0_13_4_0_2,0.002293695872682708,0.007755554071637905,0.0015541971196909767,0.9883965529359884
0_13_4_0_3,0.0,0.0,0.0,1.0
0_13_4_1_0,0.0019353171041479318,0.0005073352318120665,3.539552406532735e-05,0.9975219521399746
0_13_4_1_1,0.0,0.0,0.0,1.0
0_13_4_1_2,0.0,0.0,0.0,1.0
0_13_4_1_3,0.0,0.0,0.0,1.0
0_13_4_2_0,0.0,0.0,0.0,1.0
0_13_4_2_1,0.0,0.0,0.0,1.0
0_13_4_2_2,0.0,0.0,0.0,1.0
0_13_4_2_3,0.0,0.0,0.0,1.0
0_13_4_3_0,0.0012850035479171486,0.0,0.0,0.9987149964520828
0_13_4_3_1,0.0,0.0,0.0,1.0
0_13_4_3_2,0.0,0.0,0.0,1.0
0_13_4_3_3,0.0,0.0,0.0,1.0
0_13_5_0_0,0.007983671547977796,0.0,0.0,0.9920163284520223
0_13_5_0_1,0.00424641321175839,0.0,0.0,0.9957535867882417
0_13_5_0_2,0.0,0.0,0.0,1.0
0_13_5_0_3,0.0,0.0,0.0,1.0
0_13_5_1_0,0.0,0.0,0.0,1.0
0_13_5_1_1,0.0,0.0,0.0,1.0
0_13_5_1_2,0.0,0.0,0.0,1.0
0_13_5_1_3,0.0,0.0,0.0,1.0
0_13_5_2_0,0.0,0.0,0.0,1.0
0_13_5_2_1,0.0,0.0,0.0,1.0
0_13_5_2_2,0.0,0.0,0.0,1.0
0_13_5_2_3,0.0,0.0,0.0,1.0
0_13_5_3_0,0.0,0.0,0.0,1.0
0_13_5_3_1,0.0,0.0,0.0,1.0
0_13_5_3_2,0.0,0.0,0.0,1.0
0_13_5_3_3,0.0,0.0,0.0,1.0
0_13_6_0_0,0.03206698722569991,0.010953455950650759,0.0009401605909909556,0.9560393962326583
0_13_6_0_1,0.0,0.0,0.0,1.0
0_13_6_0_2,0.0,0.0,0.0,1.0
0_13_6_0_3,0.0,0.0,0.0,1.0
0_13_6_1_0,0.006673278325888982,0.0042520691387707326,0.0013904537846067629,0.9876841987507335
0_13_6_1_1,0.0,0.0,0.0,1.0
0_13_6_1_2,0.0022266880527534367,0.0,0.0,0.9977733119472466
0_13_6_1_3,0.0,0.0,0.0,1.0
0_13_6_2_0,0.008127722677061943,0.007549528946236026,0.0015342576438066033,0.9827884907328954
0_13_6_2_1,0.0,0.0,0.0,1.0
0_13_6_2_2,0.0,0.0,0.0,1.0
0_13_6_2_3,0.0,0.0,0.0,1.0
0_13_6_3_0,0.0073095693541178584,0.006884630941145812,0.002581160049102788,0.9832246396556336
0_13_6_3_1,0.0,0.0,0.0,1.0
0_13_6_3_2,0.0,0.0,0.0,1.0
0_13_6_3_3,0.0,0.0,0.0,1.0
0_13_7_0_0,0.10485030032327242,0.45365705646828247,0.24235569186187758,0.19913695134656756
0_13_7_0_1,0.12637273411167538,0.3480104995793699,0.11966959397016433,0.40594717233879035
0_13_7_0_2,0.10291602026119469,0.18030563989992152,0.08191895147149947,0.6348593883673843
0_13_7_0_3,0.1482471642158031,0.08242487269125295,0.04469438795999032,0.7246335751329537
0_13_7_1_0,0.055404736282867205,0.10799688496475937,0.06055438161871488,0.7760439971336586
0_13_7_1_1,0.0,0.0,0.0,1.0
0_13_7_1_2,0.06561593583124092,0.04089347413303494,0.008030120749640152,0.885460469286084
0_13_7_1_3,0.04362867105622312,0.031005965722327826,0.00850469692835392,0.9168606662930952
0_13_7_2_0,0.045618822086343824,0.03318343135755762,0.010322848727527784,0.9108748978285708
0_13_7_2_1,0.0,0.0,0.0,1.0
0_13_7_2_2,0.0,0.0,0.0,1.0
0_13_7_2_3,0.0,0.0,0.0,1.0
0_13_7_3_0,0.037507869439417335,0.06712508645911781,0.01860560428264387,0.876761439818821
0_13_7_3_1,0.07319050166494383,0.09967398854025786,0.02926099942947019,0.7978745103653282
0_13_7_3_2,0.018699740512540898,0.038883267619177424,0.012225622898129836,0.9301913689701519
0_13_7_3_3,0.0,0.0,0.0,1.0
0_13_8_0_0,0.0,0.0,0.0,1.0
0_13_8_0_1,0.004378049112228956,0.21221709848328205,0.5913585776647132,0.19204627473977565
0_13_8_0_2,0.0018492614659999928,0.0788586632071938,0.8663932709571543,0.05289880436965191
0_13_8_0_3,0.0020318978017080493,0.12287100857867365,0.8492114123859971,0.02588568123362128
0_13_8_1_0,0.003682359394597355,0.15745416135767443,0.762085008062727,0.07677847118500113
0_13_8_1_1,0.021404543870216376,0.17911600216837312,0.7211975974226559,0.07828185653875465
0_13_8_1_2,0.006768448928063597,0.12140388664123473,0.7835404731791337,0.08828719125156803
0_13_8_1_3,0.010533089440524413,0.15041533995555637,0.7129632954740728,0.12608827512984647
0_13_8_2_0,0.012217095460976797,0.14843539486409837,0.7270408391365897,0.11230667053833521
0_13_8_2_1,0.002033250404036371,0.15575194426201697,0.7477859473149774,0.09442885801896934
0_13_8_2_2,0.0075311601103857945,0.17735956208146186,0.7283234578628041,0.08678581994534836
0_13_8_2_3,0.006529864831171407,0.16519366838393448,0.7438468626475391,0.08442960413735508
0_13_8_3_0,0.016883985299141483,0.14921977449273083,0.7592566094861408,0.07463963072198693
0_13_8_3_1,0.010808055997370329,0.18383271025225853,0.7325970367425532,0.07276219700781802
0_13_8_3_2,0.0067437624118360465,0.12429622616085204,0.7568138169458228,0.11214619448148912
0_13_8_3_3,0.005181218644922917,0.14164316197425816,0.7805458310707674,0.07262978831005165
0_13_9_0_0,0.5,0.0,0.0,0.5
